sample_id,class,video_path,fps,frame_count,width,height,duration
00016_H_A_N_C3,N/N,../data/train/raw/video/N/N/00016_H_A_N_C3/00016_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02105_H_A_N_C8,N/N,../data/train/raw/video/N/N/02105_H_A_N_C8/02105_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00057_H_A_N_C3,N/N,../data/train/raw/video/N/N/00057_H_A_N_C3/00057_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02413_H_A_N_C3,N/N,../data/train/raw/video/N/N/02413_H_A_N_C3/02413_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02293_H_A_N_C2,N/N,../data/train/raw/video/N/N/02293_H_A_N_C2/02293_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02523_H_A_N_C4,N/N,../data/train/raw/video/N/N/02523_H_A_N_C4/02523_H_A_N_C4.mp4,10.0,100,1280,720,10.0
02409_H_A_N_C6,N/N,../data/train/raw/video/N/N/02409_H_A_N_C6/02409_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00009_H_A_N_C5,N/N,../data/train/raw/video/N/N/00009_H_A_N_C5/00009_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02299_H_A_N_C3,N/N,../data/train/raw/video/N/N/02299_H_A_N_C3/02299_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00035_H_A_N_C4,N/N,../data/train/raw/video/N/N/00035_H_A_N_C4/00035_H_A_N_C4.mp4,10.0,100,1280,720,10.0
02494_H_A_N_C5,N/N,../data/train/raw/video/N/N/02494_H_A_N_C5/02494_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02527_H_A_N_C1,N/N,../data/train/raw/video/N/N/02527_H_A_N_C1/02527_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02669_H_A_N_C1,N/N,../data/train/raw/video/N/N/02669_H_A_N_C1/02669_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00117_H_A_N_C5,N/N,../data/train/raw/video/N/N/00117_H_A_N_C5/00117_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02258_H_A_N_C5,N/N,../data/train/raw/video/N/N/02258_H_A_N_C5/02258_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00192_H_A_N_C6,N/N,../data/train/raw/video/N/N/00192_H_A_N_C6/00192_H_A_N_C6.mp4,10.0,100,1280,720,10.0
02073_H_A_N_C3,N/N,../data/train/raw/video/N/N/02073_H_A_N_C3/02073_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02169_H_A_N_C3,N/N,../data/train/raw/video/N/N/02169_H_A_N_C3/02169_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00129_H_A_N_C4,N/N,../data/train/raw/video/N/N/00129_H_A_N_C4/00129_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00600_H_D_N_C7,N/N,../data/train/raw/video/N/N/00600_H_D_N_C7/00600_H_D_N_C7.mp4,10.0,100,1280,720,10.0
02299_H_A_N_C5,N/N,../data/train/raw/video/N/N/02299_H_A_N_C5/02299_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02531_H_A_N_C8,N/N,../data/train/raw/video/N/N/02531_H_A_N_C8/02531_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02545_H_D_N_C2,N/N,../data/train/raw/video/N/N/02545_H_D_N_C2/02545_H_D_N_C2.mp4,10.0,100,1280,720,10.0
02607_H_A_N_C7,N/N,../data/train/raw/video/N/N/02607_H_A_N_C7/02607_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00623_H_D_N_C1,N/N,../data/train/raw/video/N/N/00623_H_D_N_C1/00623_H_D_N_C1.mp4,10.0,100,1280,720,10.0
02599_H_A_N_C3,N/N,../data/train/raw/video/N/N/02599_H_A_N_C3/02599_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02274_H_A_N_C8,N/N,../data/train/raw/video/N/N/02274_H_A_N_C8/02274_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00454_H_A_N_C3,N/N,../data/train/raw/video/N/N/00454_H_A_N_C3/00454_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02306_H_A_N_C4,N/N,../data/train/raw/video/N/N/02306_H_A_N_C4/02306_H_A_N_C4.mp4,10.0,100,1280,720,10.0
02299_H_A_N_C8,N/N,../data/train/raw/video/N/N/02299_H_A_N_C8/02299_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02109_H_A_N_C8,N/N,../data/train/raw/video/N/N/02109_H_A_N_C8/02109_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00036_H_A_N_C5,N/N,../data/train/raw/video/N/N/00036_H_A_N_C5/00036_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02072_H_A_N_C1,N/N,../data/train/raw/video/N/N/02072_H_A_N_C1/02072_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00092_H_A_N_C3,N/N,../data/train/raw/video/N/N/00092_H_A_N_C3/00092_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00006_H_A_N_C7,N/N,../data/train/raw/video/N/N/00006_H_A_N_C7/00006_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00152_H_A_N_C4,N/N,../data/train/raw/video/N/N/00152_H_A_N_C4/00152_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00703_H_D_N_C3,N/N,../data/train/raw/video/N/N/00703_H_D_N_C3/00703_H_D_N_C3.mp4,10.0,100,1280,720,10.0
01999_H_A_N_C8,N/N,../data/train/raw/video/N/N/01999_H_A_N_C8/01999_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00590_H_D_N_C7,N/N,../data/train/raw/video/N/N/00590_H_D_N_C7/00590_H_D_N_C7.mp4,10.0,100,1280,720,10.0
02274_H_A_N_C7,N/N,../data/train/raw/video/N/N/02274_H_A_N_C7/02274_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02097_H_A_N_C1,N/N,../data/train/raw/video/N/N/02097_H_A_N_C1/02097_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02213_H_A_N_C5,N/N,../data/train/raw/video/N/N/02213_H_A_N_C5/02213_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02285_H_A_N_C7,N/N,../data/train/raw/video/N/N/02285_H_A_N_C7/02285_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00069_H_D_N_C5,N/N,../data/train/raw/video/N/N/00069_H_D_N_C5/00069_H_D_N_C5.mp4,10.0,100,1280,720,10.0
02323_H_A_N_C1,N/N,../data/train/raw/video/N/N/02323_H_A_N_C1/02323_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02025_H_A_N_C5,N/N,../data/train/raw/video/N/N/02025_H_A_N_C5/02025_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00180_H_A_N_C2,N/N,../data/train/raw/video/N/N/00180_H_A_N_C2/00180_H_A_N_C2.mp4,10.0,100,1280,720,10.0
00729_H_D_N_C1,N/N,../data/train/raw/video/N/N/00729_H_D_N_C1/00729_H_D_N_C1.mp4,10.0,100,1280,720,10.0
02607_H_A_N_C4,N/N,../data/train/raw/video/N/N/02607_H_A_N_C4/02607_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00288_H_A_N_C3,N/N,../data/train/raw/video/N/N/00288_H_A_N_C3/00288_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00330_H_A_N_C4,N/N,../data/train/raw/video/N/N/00330_H_A_N_C4/00330_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00054_H_A_N_C6,N/N,../data/train/raw/video/N/N/00054_H_A_N_C6/00054_H_A_N_C6.mp4,10.0,100,1280,720,10.0
02320_H_A_N_C4,N/N,../data/train/raw/video/N/N/02320_H_A_N_C4/02320_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00590_H_D_N_C2,N/N,../data/train/raw/video/N/N/00590_H_D_N_C2/00590_H_D_N_C2.mp4,10.0,100,1280,720,10.0
00690_H_D_N_C5,N/N,../data/train/raw/video/N/N/00690_H_D_N_C5/00690_H_D_N_C5.mp4,10.0,100,1280,720,10.0
02360_H_A_N_C5,N/N,../data/train/raw/video/N/N/02360_H_A_N_C5/02360_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00288_H_A_N_C7,N/N,../data/train/raw/video/N/N/00288_H_A_N_C7/00288_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00036_H_A_N_C2,N/N,../data/train/raw/video/N/N/00036_H_A_N_C2/00036_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02493_H_A_N_C2,N/N,../data/train/raw/video/N/N/02493_H_A_N_C2/02493_H_A_N_C2.mp4,10.0,100,1280,720,10.0
00648_H_D_N_C5,N/N,../data/train/raw/video/N/N/00648_H_D_N_C5/00648_H_D_N_C5.mp4,10.0,100,1280,720,10.0
00618_H_D_N_C7,N/N,../data/train/raw/video/N/N/00618_H_D_N_C7/00618_H_D_N_C7.mp4,10.0,100,1280,720,10.0
00647_H_D_N_C2,N/N,../data/train/raw/video/N/N/00647_H_D_N_C2/00647_H_D_N_C2.mp4,10.0,100,1280,720,10.0
00564_H_D_N_C8,N/N,../data/train/raw/video/N/N/00564_H_D_N_C8/00564_H_D_N_C8.mp4,10.0,100,1280,720,10.0
02616_H_A_N_C8,N/N,../data/train/raw/video/N/N/02616_H_A_N_C8/02616_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00586_H_D_N_C1,N/N,../data/train/raw/video/N/N/00586_H_D_N_C1/00586_H_D_N_C1.mp4,10.0,100,1280,720,10.0
01999_H_A_N_C3,N/N,../data/train/raw/video/N/N/01999_H_A_N_C3/01999_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02014_H_A_N_C7,N/N,../data/train/raw/video/N/N/02014_H_A_N_C7/02014_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02149_H_A_N_C6,N/N,../data/train/raw/video/N/N/02149_H_A_N_C6/02149_H_A_N_C6.mp4,10.0,100,1280,720,10.0
02469_H_A_N_C5,N/N,../data/train/raw/video/N/N/02469_H_A_N_C5/02469_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02254_H_A_N_C7,N/N,../data/train/raw/video/N/N/02254_H_A_N_C7/02254_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02397_H_A_N_C7,N/N,../data/train/raw/video/N/N/02397_H_A_N_C7/02397_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02306_H_A_N_C3,N/N,../data/train/raw/video/N/N/02306_H_A_N_C3/02306_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00581_H_D_N_C4,N/N,../data/train/raw/video/N/N/00581_H_D_N_C4/00581_H_D_N_C4.mp4,10.0,100,1280,720,10.0
00019_H_A_N_C4,N/N,../data/train/raw/video/N/N/00019_H_A_N_C4/00019_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00690_H_D_N_C4,N/N,../data/train/raw/video/N/N/00690_H_D_N_C4/00690_H_D_N_C4.mp4,10.0,100,1280,720,10.0
00052_H_A_N_C1,N/N,../data/train/raw/video/N/N/00052_H_A_N_C1/00052_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02302_H_A_N_C3,N/N,../data/train/raw/video/N/N/02302_H_A_N_C3/02302_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00334_H_A_N_C5,N/N,../data/train/raw/video/N/N/00334_H_A_N_C5/00334_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02360_H_A_N_C3,N/N,../data/train/raw/video/N/N/02360_H_A_N_C3/02360_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00559_H_D_N_C4,N/N,../data/train/raw/video/N/N/00559_H_D_N_C4/00559_H_D_N_C4.mp4,10.0,100,1280,720,10.0
02502_H_A_N_C3,N/N,../data/train/raw/video/N/N/02502_H_A_N_C3/02502_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00613_H_D_N_C8,N/N,../data/train/raw/video/N/N/00613_H_D_N_C8/00613_H_D_N_C8.mp4,10.0,100,1280,720,10.0
00024_H_A_N_C4,N/N,../data/train/raw/video/N/N/00024_H_A_N_C4/00024_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00196_H_A_N_C1,N/N,../data/train/raw/video/N/N/00196_H_A_N_C1/00196_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02003_H_A_N_C7,N/N,../data/train/raw/video/N/N/02003_H_A_N_C7/02003_H_A_N_C7.mp4,10.0,100,1280,720,10.0
01995_H_A_N_C3,N/N,../data/train/raw/video/N/N/01995_H_A_N_C3/01995_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02181_H_A_N_C4,N/N,../data/train/raw/video/N/N/02181_H_A_N_C4/02181_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00604_H_D_N_C4,N/N,../data/train/raw/video/N/N/00604_H_D_N_C4/00604_H_D_N_C4.mp4,10.0,100,1280,720,10.0
00658_H_D_N_C6,N/N,../data/train/raw/video/N/N/00658_H_D_N_C6/00658_H_D_N_C6.mp4,10.0,100,1280,720,10.0
02254_H_A_N_C2,N/N,../data/train/raw/video/N/N/02254_H_A_N_C2/02254_H_A_N_C2.mp4,10.0,100,1280,720,10.0
00517_H_D_N_C1,N/N,../data/train/raw/video/N/N/00517_H_D_N_C1/00517_H_D_N_C1.mp4,10.0,100,1280,720,10.0
02443_H_A_N_C3,N/N,../data/train/raw/video/N/N/02443_H_A_N_C3/02443_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02282_H_A_N_C4,N/N,../data/train/raw/video/N/N/02282_H_A_N_C4/02282_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00010_H_A_N_C6,N/N,../data/train/raw/video/N/N/00010_H_A_N_C6/00010_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00129_H_A_N_C5,N/N,../data/train/raw/video/N/N/00129_H_A_N_C5/00129_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02417_H_A_N_C7,N/N,../data/train/raw/video/N/N/02417_H_A_N_C7/02417_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02502_H_A_N_C8,N/N,../data/train/raw/video/N/N/02502_H_A_N_C8/02502_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02169_H_A_N_C7,N/N,../data/train/raw/video/N/N/02169_H_A_N_C7/02169_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00280_H_D_N_C3,N/N,../data/train/raw/video/N/N/00280_H_D_N_C3/00280_H_D_N_C3.mp4,10.0,100,1280,720,10.0
02030_H_A_N_C8,N/N,../data/train/raw/video/N/N/02030_H_A_N_C8/02030_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00729_H_D_N_C2,N/N,../data/train/raw/video/N/N/00729_H_D_N_C2/00729_H_D_N_C2.mp4,10.0,100,1280,720,10.0
02231_H_A_N_C2,N/N,../data/train/raw/video/N/N/02231_H_A_N_C2/02231_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02446_H_A_N_C3,N/N,../data/train/raw/video/N/N/02446_H_A_N_C3/02446_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02611_H_A_N_C4,N/N,../data/train/raw/video/N/N/02611_H_A_N_C4/02611_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00346_H_A_N_C2,N/N,../data/train/raw/video/N/N/00346_H_A_N_C2/00346_H_A_N_C2.mp4,10.0,100,1280,720,10.0
00581_H_D_N_C1,N/N,../data/train/raw/video/N/N/00581_H_D_N_C1/00581_H_D_N_C1.mp4,10.0,100,1280,720,10.0
00027_H_A_N_C5,N/N,../data/train/raw/video/N/N/00027_H_A_N_C5/00027_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00695_H_D_N_C7,N/N,../data/train/raw/video/N/N/00695_H_D_N_C7/00695_H_D_N_C7.mp4,10.0,100,1280,720,10.0
02077_H_A_N_C1,N/N,../data/train/raw/video/N/N/02077_H_A_N_C1/02077_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02397_H_A_N_C5,N/N,../data/train/raw/video/N/N/02397_H_A_N_C5/02397_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02421_H_A_N_C6,N/N,../data/train/raw/video/N/N/02421_H_A_N_C6/02421_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00240_H_D_N_C4,N/N,../data/train/raw/video/N/N/00240_H_D_N_C4/00240_H_D_N_C4.mp4,10.0,100,1280,720,10.0
02579_H_D_N_C6,N/N,../data/train/raw/video/N/N/02579_H_D_N_C6/02579_H_D_N_C6.mp4,10.0,100,1280,720,10.0
02356_H_A_N_C1,N/N,../data/train/raw/video/N/N/02356_H_A_N_C1/02356_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00200_H_A_N_C5,N/N,../data/train/raw/video/N/N/00200_H_A_N_C5/00200_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02030_H_A_N_C2,N/N,../data/train/raw/video/N/N/02030_H_A_N_C2/02030_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02285_H_A_N_C5,N/N,../data/train/raw/video/N/N/02285_H_A_N_C5/02285_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00062_H_A_N_C7,N/N,../data/train/raw/video/N/N/00062_H_A_N_C7/00062_H_A_N_C7.mp4,10.0,100,1280,720,10.0
01995_H_A_N_C6,N/N,../data/train/raw/video/N/N/01995_H_A_N_C6/01995_H_A_N_C6.mp4,10.0,100,1280,720,10.0
02414_H_A_N_C2,N/N,../data/train/raw/video/N/N/02414_H_A_N_C2/02414_H_A_N_C2.mp4,10.0,100,1280,720,10.0
00208_H_D_N_C2,N/N,../data/train/raw/video/N/N/00208_H_D_N_C2/00208_H_D_N_C2.mp4,10.0,100,1280,720,10.0
00184_H_A_N_C4,N/N,../data/train/raw/video/N/N/00184_H_A_N_C4/00184_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00088_H_A_N_C3,N/N,../data/train/raw/video/N/N/00088_H_A_N_C3/00088_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02026_H_A_N_C6,N/N,../data/train/raw/video/N/N/02026_H_A_N_C6/02026_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00268_H_D_N_C7,N/N,../data/train/raw/video/N/N/00268_H_D_N_C7/00268_H_D_N_C7.mp4,10.0,100,1280,720,10.0
02356_H_A_N_C4,N/N,../data/train/raw/video/N/N/02356_H_A_N_C4/02356_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00538_H_D_N_C1,N/N,../data/train/raw/video/N/N/00538_H_D_N_C1/00538_H_D_N_C1.mp4,10.0,100,1280,720,10.0
00595_H_D_N_C1,N/N,../data/train/raw/video/N/N/00595_H_D_N_C1/00595_H_D_N_C1.mp4,10.0,100,1280,720,10.0
02045_H_A_N_C1,N/N,../data/train/raw/video/N/N/02045_H_A_N_C1/02045_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02616_H_A_N_C3,N/N,../data/train/raw/video/N/N/02616_H_A_N_C3/02616_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02624_H_A_N_C1,N/N,../data/train/raw/video/N/N/02624_H_A_N_C1/02624_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02561_H_D_N_C7,N/N,../data/train/raw/video/N/N/02561_H_D_N_C7/02561_H_D_N_C7.mp4,10.0,100,1280,720,10.0
02085_H_A_N_C8,N/N,../data/train/raw/video/N/N/02085_H_A_N_C8/02085_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02608_H_A_N_C6,N/N,../data/train/raw/video/N/N/02608_H_A_N_C6/02608_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00581_H_D_N_C7,N/N,../data/train/raw/video/N/N/00581_H_D_N_C7/00581_H_D_N_C7.mp4,10.0,100,1280,720,10.0
02372_H_A_N_C7,N/N,../data/train/raw/video/N/N/02372_H_A_N_C7/02372_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00232_H_D_N_C4,N/N,../data/train/raw/video/N/N/00232_H_D_N_C4/00232_H_D_N_C4.mp4,10.0,100,1280,720,10.0
02185_H_A_N_C6,N/N,../data/train/raw/video/N/N/02185_H_A_N_C6/02185_H_A_N_C6.mp4,10.0,100,1280,720,10.0
02041_H_A_N_C1,N/N,../data/train/raw/video/N/N/02041_H_A_N_C1/02041_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00024_H_A_N_C2,N/N,../data/train/raw/video/N/N/00024_H_A_N_C2/00024_H_A_N_C2.mp4,10.0,100,1280,720,10.0
00220_H_D_N_C3,N/N,../data/train/raw/video/N/N/00220_H_D_N_C3/00220_H_D_N_C3.mp4,10.0,100,1280,720,10.0
02026_H_A_N_C8,N/N,../data/train/raw/video/N/N/02026_H_A_N_C8/02026_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00537_H_D_N_C3,N/N,../data/train/raw/video/N/N/00537_H_D_N_C3/00537_H_D_N_C3.mp4,10.0,100,1280,720,10.0
00292_H_A_N_C1,N/N,../data/train/raw/video/N/N/00292_H_A_N_C1/00292_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02505_H_A_N_C8,N/N,../data/train/raw/video/N/N/02505_H_A_N_C8/02505_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02501_H_A_N_C4,N/N,../data/train/raw/video/N/N/02501_H_A_N_C4/02501_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00236_H_D_N_C3,N/N,../data/train/raw/video/N/N/00236_H_D_N_C3/00236_H_D_N_C3.mp4,10.0,100,1280,720,10.0
00256_H_D_N_C1,N/N,../data/train/raw/video/N/N/00256_H_D_N_C1/00256_H_D_N_C1.mp4,10.0,100,1280,720,10.0
02498_H_A_N_C4,N/N,../data/train/raw/video/N/N/02498_H_A_N_C4/02498_H_A_N_C4.mp4,10.0,100,1280,720,10.0
02629_H_A_N_C3,N/N,../data/train/raw/video/N/N/02629_H_A_N_C3/02629_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00061_H_A_N_C2,N/N,../data/train/raw/video/N/N/00061_H_A_N_C2/00061_H_A_N_C2.mp4,10.0,100,1280,720,10.0
00529_H_D_N_C1,N/N,../data/train/raw/video/N/N/00529_H_D_N_C1/00529_H_D_N_C1.mp4,10.0,100,1280,720,10.0
02189_H_A_N_C1,N/N,../data/train/raw/video/N/N/02189_H_A_N_C1/02189_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02274_H_A_N_C2,N/N,../data/train/raw/video/N/N/02274_H_A_N_C2/02274_H_A_N_C2.mp4,10.0,100,1280,720,10.0
00292_H_A_N_C5,N/N,../data/train/raw/video/N/N/00292_H_A_N_C5/00292_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02149_H_A_N_C3,N/N,../data/train/raw/video/N/N/02149_H_A_N_C3/02149_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02157_H_A_N_C5,N/N,../data/train/raw/video/N/N/02157_H_A_N_C5/02157_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00564_H_D_N_C4,N/N,../data/train/raw/video/N/N/00564_H_D_N_C4/00564_H_D_N_C4.mp4,10.0,100,1280,720,10.0
02169_H_A_N_C6,N/N,../data/train/raw/video/N/N/02169_H_A_N_C6/02169_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00326_H_A_N_C4,N/N,../data/train/raw/video/N/N/00326_H_A_N_C4/00326_H_A_N_C4.mp4,10.0,100,1280,720,10.0
02452_H_A_N_C5,N/N,../data/train/raw/video/N/N/02452_H_A_N_C5/02452_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00264_H_D_N_C4,N/N,../data/train/raw/video/N/N/00264_H_D_N_C4/00264_H_D_N_C4.mp4,10.0,100,1280,720,10.0
00738_H_D_N_C4,N/N,../data/train/raw/video/N/N/00738_H_D_N_C4/00738_H_D_N_C4.mp4,10.0,100,1280,720,10.0
02625_H_A_N_C7,N/N,../data/train/raw/video/N/N/02625_H_A_N_C7/02625_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00547_H_D_N_C8,N/N,../data/train/raw/video/N/N/00547_H_D_N_C8/00547_H_D_N_C8.mp4,10.0,100,1280,720,10.0
00725_H_D_N_C5,N/N,../data/train/raw/video/N/N/00725_H_D_N_C5/00725_H_D_N_C5.mp4,10.0,100,1280,720,10.0
02245_H_A_N_C8,N/N,../data/train/raw/video/N/N/02245_H_A_N_C8/02245_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00260_H_D_N_C5,N/N,../data/train/raw/video/N/N/00260_H_D_N_C5/00260_H_D_N_C5.mp4,10.0,100,1280,720,10.0
02314_H_A_N_C2,N/N,../data/train/raw/video/N/N/02314_H_A_N_C2/02314_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02384_H_A_N_C3,N/N,../data/train/raw/video/N/N/02384_H_A_N_C3/02384_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02502_H_A_N_C4,N/N,../data/train/raw/video/N/N/02502_H_A_N_C4/02502_H_A_N_C4.mp4,10.0,100,1280,720,10.0
02615_H_A_N_C4,N/N,../data/train/raw/video/N/N/02615_H_A_N_C4/02615_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00046_H_A_N_C2,N/N,../data/train/raw/video/N/N/00046_H_A_N_C2/00046_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02025_H_A_N_C3,N/N,../data/train/raw/video/N/N/02025_H_A_N_C3/02025_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02541_H_D_N_C4,N/N,../data/train/raw/video/N/N/02541_H_D_N_C4/02541_H_D_N_C4.mp4,10.0,100,1280,720,10.0
00081_H_A_N_C5,N/N,../data/train/raw/video/N/N/00081_H_A_N_C5/00081_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00346_H_A_N_C1,N/N,../data/train/raw/video/N/N/00346_H_A_N_C1/00346_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00264_H_D_N_C7,N/N,../data/train/raw/video/N/N/00264_H_D_N_C7/00264_H_D_N_C7.mp4,10.0,100,1280,720,10.0
02518_H_A_N_C7,N/N,../data/train/raw/video/N/N/02518_H_A_N_C7/02518_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00623_H_D_N_C5,N/N,../data/train/raw/video/N/N/00623_H_D_N_C5/00623_H_D_N_C5.mp4,10.0,100,1280,720,10.0
02432_H_A_N_C8,N/N,../data/train/raw/video/N/N/02432_H_A_N_C8/02432_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00092_H_A_N_C4,N/N,../data/train/raw/video/N/N/00092_H_A_N_C4/00092_H_A_N_C4.mp4,10.0,100,1280,720,10.0
02611_H_A_N_C2,N/N,../data/train/raw/video/N/N/02611_H_A_N_C2/02611_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02603_H_A_N_C3,N/N,../data/train/raw/video/N/N/02603_H_A_N_C3/02603_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02181_H_A_N_C7,N/N,../data/train/raw/video/N/N/02181_H_A_N_C7/02181_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00032_H_A_N_C1,N/N,../data/train/raw/video/N/N/00032_H_A_N_C1/00032_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02270_H_A_N_C2,N/N,../data/train/raw/video/N/N/02270_H_A_N_C2/02270_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02583_H_D_N_C6,N/N,../data/train/raw/video/N/N/02583_H_D_N_C6/02583_H_D_N_C6.mp4,10.0,100,1280,720,10.0
02380_H_A_N_C6,N/N,../data/train/raw/video/N/N/02380_H_A_N_C6/02380_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00129_H_A_N_C3,N/N,../data/train/raw/video/N/N/00129_H_A_N_C3/00129_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02085_H_A_N_C4,N/N,../data/train/raw/video/N/N/02085_H_A_N_C4/02085_H_A_N_C4.mp4,10.0,100,1280,720,10.0
